,smiles,fps,mol,score
48,CCOP(=O)(OCC)OCc1ccc(OC(C)=O)c(C)c1,"[296, 465, 646, 668, 1192, 1262, 1644, 1651, 2546, 2594, 2672, 2681, 2711, 2771, 2974, 3024, 3223, 3327, 3454, 3553, 3559, 3573, 3605, 3787, 3955, 3999, 4330, 4582, 4694, 4812, 4835]",<rdkit.Chem.rdchem.Mol object at 0x14646729ad60>,-7.01401
49,CCOc1ccc(C(CC(=O)O)NC(=O)C(CC)c2ccccc2)cc1,"[0, 9, 15, 19, 32, 44, 296, 297, 301, 302, 465, 503, 547, 646, 668, 676, 677, 681, 838, 839, 1147, 1192, 1405, 1563, 1641, 2546, 2594, 2710, 2715, 2948, 2974, 3024, 3223, 3294, 3327, 3381, 3414, 3454, 3559, 3639, 3646, 3647, 3653, 3670, 3680, 3681, 3691, 3692, 3700, 3702, 3703, 3732, 3739, 3741, 3743, 3749, 3772, 3774, 3776, 3780, 3781, 3787, 3881, 3925, 3927, 3941, 3955, 3999, 4079, 4236, 4286, 4289, 4290, 4292, 4330, 4509, 4515, 4520, 4664, 4673, 4694, 4727, 4822]",<rdkit.Chem.rdchem.Mol object at 0x14646729adc0>,-7.94235
50,C=CCOC(=O)C(NOS(=O)(=O)c1ccc(C)cc1)C(C)CC,"[0, 1, 13, 19, 90, 137, 296, 297, 298, 338, 465, 646, 653, 668, 676, 677, 1192, 1641, 1723, 1749, 2546, 2575, 2672, 2772, 2780, 2832, 2854, 2885, 2974, 2985, 3024, 3223, 3327, 3368, 3370, 3386, 3389, 3394, 3395, 3401, 3413, 3439, 3454, 3542, 3639, 3653, 3654, 3658, 3659, 3660, 3666, 3670, 3691, 3696, 3700, 3705, 3707, 3708, 3729, 3732, 3736, 3739, 3743, 3749, 3787, 3788, 3789, 3794, 3799, 3805, 3881, 3955, 3956, 3958, 3965, 3970, 4079, 4282, 4285, 4294, 4330, 4590, 4694, 4809, 4838, 4841, 4842, 4852]",<rdkit.Chem.rdchem.Mol object at 0x14646729ae20>,-7.93526
51,Cc1cc(C)c(Cn2c(C3CC(=O)N(c4ccc5c(c4)OCO5)C3)nc3ccccc32)c(C)c1,"[0, 9, 296, 297, 503, 609, 646, 668, 1192, 1565, 1644, 1894, 1931, 2083, 2190, 2261, 2264, 2546, 2711, 2974, 3024, 3155, 3221, 3223, 3294, 3454, 3509, 3527, 3528, 3573, 3595, 3639, 3646, 3647, 3670, 3691, 3692, 3700, 3732, 3739, 3741, 3749, 3772, 3774, 3780, 3781, 3881, 3891, 3925, 3927, 3941, 3942, 3955, 3999, 4004, 4079, 4236, 4253, 4259, 4330, 4410, 4411, 4734, 4750, 4769]",<rdkit.Chem.rdchem.Mol object at 0x14646729ae80>,-11.46729
52,COc1cccc2cc(C(=O)Nc3cccc(N4CCCC4=O)c3)oc12,"[296, 340, 343, 400, 503, 609, 668, 676, 838, 991, 1192, 1590, 1591, 1603, 2261, 2264, 2414, 2546, 2666, 2974, 3024, 3084, 3155, 3158, 3223, 3294, 3454, 3609, 3639, 3646, 3647, 3670, 3691, 3692, 3700, 3732, 3739, 3741, 3749, 3772, 3774, 3780, 3781, 3881, 3891, 3925, 3927, 3941, 3942, 3955, 3999, 4079, 4175, 4236, 4287, 4330, 4410, 4411, 4499]",<rdkit.Chem.rdchem.Mol object at 0x14646729aee0>,-9.83946
53,COc1ccccc1N1C(=O)CSC1c1ccncc1,"[0, 57, 296, 503, 664, 668, 1192, 1565, 1587, 1906, 2261, 2264, 2546, 2666, 2694, 2854, 2855, 2869, 2974, 3024, 3223, 3294, 3454, 3615, 3749, 3772, 3808, 3815, 3881, 3891, 3925, 3927, 3941, 3942, 3955, 3999, 4018, 4079, 4191, 4236, 4267, 4288, 4295, 4330, 4768, 4842, 4855]",<rdkit.Chem.rdchem.Mol object at 0x14646729af40>,-5.89342
54,CN(C)C1=CC(=O)c2ccccc2C1=O,"[668, 1192, 1426, 1431, 1565, 2047, 2261, 2263, 2305, 2974, 2985, 3009, 3024, 3223, 3282, 3283, 3439, 3454, 3595, 3597, 3681, 3749, 3750, 3772, 3881, 3883, 3893, 3925, 3939, 4079, 4230, 4238, 4285, 4330, 4359, 4495]",<rdkit.Chem.rdchem.Mol object at 0x14646729afa0>,-7.7886
55,O=c1[nH]cnc2c1c(-c1ccco1)cn2C1OC(CO)C(O)C1O,"[0, 1, 16, 290, 296, 297, 493, 1147, 1636, 2546, 2547, 2948, 2974, 3158, 3179, 3223, 3407, 3427, 3435, 3639, 3691, 3698, 3705, 3729, 3736, 3743, 3787, 3788, 3955, 3956, 4014, 4330, 4415, 4817, 4828]",<rdkit.Chem.rdchem.Mol object at 0x14646729b040>,-8.24333
56,CCC(C)(NC(=O)c1ccccc1)C(=O)O,"[296, 465, 668, 676, 820, 821, 822, 824, 838, 1147, 1153, 1154, 1155, 1158, 1192, 1310, 1405, 1406, 1425, 1563, 2948, 2974, 3024, 3223, 3327, 3352, 3354, 3366, 3368, 3374, 3398, 3401, 3403, 3413, 3418, 3454, 3639, 3653, 3658, 3660, 3661, 3666, 3670, 3691, 3696, 3700, 3736, 3739, 3741, 3743, 3749, 3772, 3780, 3787, 3881, 3925, 3935, 3936, 3937, 3941, 3947, 3955, 4079, 4236, 4282, 4285, 4286, 4294, 4330, 4530, 4677, 4694, 4825]",<rdkit.Chem.rdchem.Mol object at 0x14646729b0a0>,-7.49921
57,CC(C)NCc1cccc(-c2cccc(NC(=O)c3ccc(C#N)cc3)c2)c1,"[0, 13, 91, 296, 466, 469, 668, 676, 677, 682, 705, 838, 991, 1152, 1192, 1451, 1590, 1641, 2974, 2976, 3024, 3223, 3401, 3528, 3533, 3639, 3749, 3772, 3881, 3925, 3936, 3942, 4079, 4080, 4236, 4286, 4330]",<rdkit.Chem.rdchem.Mol object at 0x14646729b100>,-9.64337
58,COCCN(C)C(=O)C(=O)Nc1ccc2[nH]c(C(F)F)nc2c1,"[0, 296, 340, 434, 443, 607, 609, 629, 646, 651, 668, 676, 838, 1192, 1417, 1644, 2148, 2199, 2259, 2261, 2263, 2264, 2307, 2546, 2666, 2974, 3024, 3033, 3205, 3223, 3294, 3454, 3626, 3631, 3749, 3750, 3751, 3752, 3772, 3774, 3780, 3781, 3782, 3784, 3785, 3787, 3788, 3881, 3883, 3888, 3892, 3893, 3925, 3927, 3941, 3942, 3944, 3947, 3955, 3956, 4031, 4079, 4236, 4280, 4285, 4293, 4294, 4330, 4471, 4825]",<rdkit.Chem.rdchem.Mol object at 0x14646729b160>,-8.20119
59,CC(C)Cc1cc(CNS(=O)(=O)c2cccc3cccnc23)nn1-c1ccc(F)cc1,"[0, 13, 91, 296, 297, 298, 306, 466, 491, 668, 676, 1138, 1143, 1144, 1591, 1623, 1633, 1641, 1797, 1944, 2259, 2780, 2826, 2854, 2974, 3142, 3180, 3223, 3368, 3639, 3881, 3954, 4031, 4066, 4079, 4319, 4325, 4327, 4328, 4330, 4590, 4842, 4852]",<rdkit.Chem.rdchem.Mol object at 0x14646729b1c0>,-9.05135
60,CCCCCCCCCC(=O)N1CCCCCC1,"[296, 340, 343, 345, 346, 347, 348, 349, 352, 353, 359, 361, 367, 381, 400, 465, 503, 604, 609, 620, 668, 1192, 1501, 2261, 2264, 2411, 2974, 3024, 3152, 3223, 3294, 3454, 3639, 3646, 3647, 3670, 3691, 3692, 3700, 3705, 3706, 3708, 3711, 3712, 3717, 3718, 3720, 3721, 3724, 3725, 3728, 3732, 3734, 3739, 3740, 3741, 3749, 3750, 3751, 3755, 3756, 3772, 3774, 3776, 3780, 3781, 3881, 3883, 3888, 3925, 3927, 3941, 4079, 4236, 4330, 4539]",<rdkit.Chem.rdchem.Mol object at 0x14646729b220>,-7.21672
61,O=C(NCC1CCC(CCOc2ccccc2)CC1)c1cc(F)c(O)c(F)c1,"[0, 207, 296, 297, 340, 443, 466, 479, 646, 676, 757, 838, 1147, 1192, 1563, 1931, 2259, 2546, 2693, 2948, 2974, 3024, 3149, 3223, 3368, 3394, 3395, 3397, 3559, 3585, 3592, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3725, 3726, 3728, 3729, 3732, 3734, 3736, 3739, 3741, 3743, 3749, 3772, 3780, 3787, 3881, 3925, 3941, 3955, 3999, 4031, 4063, 4064, 4066, 4079, 4236, 4286, 4330, 4716, 4765]",<rdkit.Chem.rdchem.Mol object at 0x14646729b280>,-10.35297
62,CC(C)(C)CNC(=O)CC(O)c1cc(Cl)cc(Cl)c1,"[0, 9, 16, 296, 297, 299, 466, 479, 482, 496, 503, 505, 668, 676, 838, 1147, 1153, 1155, 1159, 1172, 1192, 1925, 1986, 2258, 2948, 2974, 3024, 3223, 3294, 3335, 3368, 3395, 3397, 3429, 3454, 3584, 3639, 3646, 3647, 3670, 3681, 3703, 3739, 3741, 3743, 3749, 3772, 3774, 3776, 3780, 3781, 3787, 3820, 3865, 3868, 3881, 3925, 3927, 3941, 3955, 4079, 4236, 4292, 4330, 4520, 4812]",<rdkit.Chem.rdchem.Mol object at 0x14646729b2e0>,-8.13274
63,CC1=CC=CC(=O)OC(C=O)CC(C)=CCOCCC=CC(=O)C1,"[0, 71, 125, 132, 188, 296, 297, 337, 340, 443, 503, 646, 647, 668, 1192, 2546, 2547, 2672, 2674, 2974, 2985, 3009, 3024, 3223, 3267, 3327, 3330, 3407, 3409, 3439, 3440, 3454, 3639, 3642, 3670, 3691, 3700, 3705, 3708, 3736, 3737, 3743, 3745, 3787, 3788, 3789, 3793, 3805, 3955, 3956, 3958, 3970, 4330, 4532, 4609, 4694, 4809, 4810]",<rdkit.Chem.rdchem.Mol object at 0x14646729b340>,-7.9159
64,CN(Cc1cccs1)C(=O)CN1CCOC(Cn2cncn2)C1,"[0, 296, 297, 340, 437, 443, 503, 553, 580, 604, 607, 609, 619, 629, 646, 668, 1192, 1637, 2261, 2263, 2264, 2307, 2397, 2546, 2547, 2974, 3024, 3160, 3190, 3223, 3294, 3407, 3433, 3434, 3454, 3610, 3639, 3739, 3740, 3749, 3750, 3751, 3752, 3756, 3757, 3758, 3759, 3762, 3771, 3772, 3781, 3782, 3784, 3785, 3787, 3788, 3881, 3883, 3888, 3892, 3893, 3921, 3925, 3927, 3941, 3944, 3945, 3947, 3955, 3956, 4079, 4236, 4280, 4285, 4293, 4294, 4330]",<rdkit.Chem.rdchem.Mol object at 0x14646729b3a0>,-7.22847
65,OCc1ccc2c(c1)CCc1c-2noc1-c1cccc(C(F)(F)F)c1,"[296, 340, 493, 1147, 1153, 1535, 1590, 1599, 1644, 2259, 2948, 2974, 3181, 3223, 3573, 3681, 3955, 4031, 4045, 4052, 4330, 4812]",<rdkit.Chem.rdchem.Mol object at 0x14646729b400>,-11.7125
66,N#Cc1ccc(SCCNCC(=O)O)cc1,"[296, 340, 382, 457, 466, 475, 503, 547, 664, 676, 789, 796, 1147, 1152, 1192, 1405, 1641, 2854, 2885, 2948, 2974, 2976, 3024, 3223, 3327, 3454, 3749, 3772, 3781, 3784, 3785, 3787, 3808, 3881, 3925, 3947, 3955, 4018, 4025, 4027, 4079, 4080, 4282, 4285, 4294, 4295, 4330, 4694, 4842, 4852]",<rdkit.Chem.rdchem.Mol object at 0x14646729b460>,-6.7021
67,Cc1ccn2c(CN3CCOC(c4nc(C(C)(C)C)cs4)C3)cnc2c1,"[0, 296, 297, 340, 437, 443, 604, 619, 646, 668, 1153, 1155, 1159, 1172, 1908, 1963, 2025, 2033, 2261, 2546, 2547, 2974, 3174, 3190, 3199, 3223, 3368, 3615, 3624, 3639, 3749, 3750, 3751, 3772, 3781, 3785, 3787, 3788, 3881, 3883, 3921, 3925, 3947, 3955, 3956, 4079, 4294, 4330]",<rdkit.Chem.rdchem.Mol object at 0x14646729b4c0>,-8.97402
68,O=C(Cn1nnn(-c2cccs2)c1=O)N(CC1CCOC1)C1CC1,"[0, 227, 296, 297, 340, 443, 503, 609, 646, 647, 1192, 1637, 2261, 2264, 2546, 2563, 2974, 3024, 3057, 3160, 3223, 3294, 3368, 3394, 3395, 3397, 3398, 3401, 3403, 3454, 3639, 3658, 3691, 3732, 3734, 3736, 3739, 3740, 3741, 3743, 3749, 3750, 3751, 3755, 3756, 3772, 3774, 3780, 3781, 3787, 3788, 3881, 3883, 3888, 3925, 3927, 3936, 3941, 3955, 3956, 4079, 4236, 4292, 4330, 4822]",<rdkit.Chem.rdchem.Mol object at 0x14646729b520>,-8.19356
69,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)CC1,"[296, 340, 434, 604, 607, 668, 1147, 1153, 1155, 1159, 1172, 1192, 1405, 1930, 2259, 2261, 2263, 2427, 2443, 2948, 2974, 3024, 3142, 3162, 3178, 3223, 3368, 3608, 3639, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3891, 3918, 3920, 3925, 3942, 3955, 4031, 4066, 4079, 4293, 4330, 4498, 4694]",<rdkit.Chem.rdchem.Mol object at 0x14646729b580>,-7.256
70,COc1ccc(CC(O)C=CC=CC(=O)N2CCOCC2)cc1OC,"[0, 16, 125, 132, 296, 297, 299, 340, 443, 592, 604, 609, 620, 646, 647, 668, 1147, 1192, 1505, 1644, 1815, 2261, 2264, 2447, 2546, 2666, 2711, 2713, 2948, 2974, 2985, 3009, 3024, 3190, 3223, 3294, 3296, 3407, 3439, 3441, 3454, 3558, 3559, 3590, 3639, 3679, 3680, 3681, 3702, 3703, 3749, 3750, 3751, 3755, 3756, 3766, 3771, 3772, 3774, 3775, 3780, 3781, 3785, 3787, 3788, 3881, 3883, 3888, 3921, 3925, 3927, 3941, 3947, 3955, 3956, 3999, 4004, 4005, 4079, 4138, 4236, 4284, 4294, 4330, 4541, 4769, 4809, 4819, 4825]",<rdkit.Chem.rdchem.Mol object at 0x14646729b5e0>,-8.31899
71,Cc1cc(C)n(-c2nc(C)c(C)c(=O)n2CC(=O)Nc2ccc(OC(F)(F)F)cc2)n1,"[296, 503, 505, 668, 676, 838, 1012, 1054, 1153, 1192, 1535, 1641, 1944, 2259, 2532, 2546, 2710, 2974, 3024, 3179, 3223, 3294, 3454, 3616, 3749, 3881, 3942, 3955, 3999, 4031, 4052, 4079, 4236, 4253, 4330, 4691, 4734]",<rdkit.Chem.rdchem.Mol object at 0x14646729b640>,-9.85528
72,CC(=O)c1ccc(NC(=O)CCNC(=O)c2ccccc2Cl)cc1,"[296, 340, 382, 386, 400, 402, 466, 479, 503, 505, 668, 676, 777, 838, 1012, 1020, 1021, 1192, 1262, 1426, 1433, 1451, 1565, 1582, 1641, 1675, 2258, 2974, 3024, 3223, 3279, 3282, 3294, 3454, 3549, 3552, 3598, 3639, 3646, 3670, 3681, 3739, 3741, 3749, 3772, 3780, 3820, 3868, 3871, 3881, 3925, 3941, 3942, 4079, 4172, 4236, 4242, 4286, 4290, 4330]",<rdkit.Chem.rdchem.Mol object at 0x14646729b6a0>,-9.61826
73,CCN(CC)CCC(=O)N1c2ccccc2N2CCc3cccc(c32)C1C,"[0, 13, 101, 296, 340, 400, 433, 437, 439, 465, 503, 604, 606, 619, 626, 668, 1192, 1233, 1565, 1591, 2261, 2264, 2287, 2974, 3024, 3081, 3223, 3294, 3414, 3454, 3573, 3601, 3639, 3646, 3647, 3670, 3681, 3739, 3740, 3749, 3750, 3751, 3756, 3760, 3772, 3774, 3776, 3780, 3781, 3881, 3883, 3891, 3894, 3925, 3927, 3941, 3942, 4079, 4236, 4286, 4290, 4330]",<rdkit.Chem.rdchem.Mol object at 0x14646729b700>,-8.50847
74,CN(O)C(=O)CC(CP(=O)(O)O)c1ccc(Cl)c(Cl)c1,"[0, 9, 296, 297, 503, 553, 668, 1147, 1192, 1644, 1653, 1792, 1795, 2258, 2261, 2263, 2264, 2307, 2948, 2974, 3024, 3223, 3294, 3325, 3381, 3411, 3454, 3545, 3584, 3639, 3646, 3647, 3670, 3681, 3691, 3692, 3700, 3703, 3732, 3739, 3749, 3772, 3820, 3868, 3872, 3881, 3925, 3927, 3941, 4079, 4236, 4330, 4520, 4834]",<rdkit.Chem.rdchem.Mol object at 0x14646729b760>,-6.90633
75,Cc1ccc(CN2CCC3(CC2)CC(CC(=O)NC(C)C)CO3)s1,"[0, 9, 13, 15, 91, 92, 296, 297, 340, 437, 503, 505, 506, 604, 619, 646, 652, 668, 676, 677, 682, 705, 838, 1153, 1192, 1271, 1662, 2261, 2546, 2563, 2974, 3024, 3156, 3160, 3223, 3294, 3359, 3368, 3384, 3388, 3389, 3394, 3398, 3401, 3403, 3407, 3454, 3610, 3639, 3646, 3647, 3648, 3658, 3659, 3670, 3691, 3692, 3700, 3705, 3706, 3708, 3711, 3712, 3717, 3718, 3720, 3726, 3728, 3729, 3732, 3736, 3739, 3740, 3743, 3749, 3750, 3751, 3772, 3774, 3776, 3780, 3781, 3787, 3788, 3881, 3883, 3914, 3925, 3927, 3936, 3941, 3955, 3956, 4079, 4187, 4236, 4292, 4330, 4820]",<rdkit.Chem.rdchem.Mol object at 0x14646729b7c0>,-9.0643
76,NS(=O)(=O)c1ccc(SCCCO)c(C(=O)O)c1,"[296, 340, 343, 366, 380, 397, 457, 493, 664, 1145, 1147, 1192, 1405, 1644, 1648, 2780, 2814, 2854, 2948, 2974, 3024, 3223, 3639, 3743, 3787, 3808, 3955, 4018, 4027, 4079, 4319, 4325, 4327, 4328, 4330, 4490, 4590, 4644, 4694, 4812, 4842, 4852]",<rdkit.Chem.rdchem.Mol object at 0x14646729b820>,-7.21334
77,CCCCCCCCNC(=O)Cc1ccc(O)c(OC)c1OC,"[296, 340, 343, 345, 346, 347, 348, 349, 353, 354, 361, 362, 363, 381, 382, 386, 389, 465, 466, 479, 482, 503, 505, 668, 676, 838, 1147, 1192, 1645, 2546, 2666, 2948, 2974, 3024, 3223, 3294, 3454, 3558, 3559, 3590, 3605, 3639, 3679, 3680, 3681, 3691, 3705, 3711, 3718, 3721, 3725, 3728, 3732, 3734, 3739, 3741, 3749, 3772, 3774, 3780, 3781, 3881, 3925, 3927, 3941, 3955, 3999, 4004, 4005, 4079, 4236, 4330, 4515, 4748, 4751, 4752, 4769]",<rdkit.Chem.rdchem.Mol object at 0x14646729b880>,-7.07696
78,CCOc1ccc2nc(O)c(CN(CCO)C(=O)c3ccc(F)cc3)cc2c1,"[296, 340, 397, 465, 493, 604, 605, 609, 620, 646, 668, 1147, 1192, 1451, 1470, 1641, 1644, 1797, 2259, 2261, 2264, 2546, 2594, 2948, 2974, 3024, 3142, 3223, 3547, 3608, 3749, 3750, 3772, 3780, 3787, 3881, 3883, 3888, 3925, 3941, 3947, 3955, 3999, 4031, 4058, 4066, 4079, 4161, 4236, 4286, 4294, 4330, 4825]",<rdkit.Chem.rdchem.Mol object at 0x14646729b8e0>,-9.11421
79,CCCn1c(SCC(=O)Nc2nnc(C)s2)nnc1-c1ccoc1C,"[296, 340, 381, 465, 503, 505, 664, 668, 676, 838, 886, 1120, 1192, 2217, 2220, 2222, 2854, 2869, 2974, 3024, 3158, 3218, 3223, 3294, 3454, 3609, 3633, 3639, 3749, 3808, 3881, 4018, 4079, 4191, 4236, 4279, 4295, 4330, 4842, 4855]",<rdkit.Chem.rdchem.Mol object at 0x14646729b940>,-8.10602
80,Cc1ccc(S(=O)(=O)NC(=N)NC(N)=O)cc1,"[668, 676, 831, 838, 907, 1138, 1143, 1144, 1145, 1192, 1404, 1641, 1723, 1749, 2780, 2832, 2854, 2885, 2974, 3012, 3024, 3541, 3542, 3881, 3925, 3932, 3941, 3954, 4079, 4121, 4123, 4192, 4236, 4319, 4325, 4327, 4328, 4330, 4590, 4842, 4852]",<rdkit.Chem.rdchem.Mol object at 0x14646729b9a0>,-8.04417
81,O=C(C=Cc1ccc(Cl)cc1Cl)NCCc1ccc(O)cc1,"[125, 132, 296, 340, 382, 386, 388, 466, 479, 581, 676, 838, 851, 1147, 1192, 1641, 1644, 1653, 1768, 1786, 1790, 2258, 2948, 2974, 2985, 3009, 3024, 3223, 3294, 3439, 3454, 3545, 3546, 3559, 3598, 3680, 3681, 3749, 3772, 3774, 3775, 3780, 3781, 3820, 3865, 3868, 3881, 3925, 3927, 3941, 4079, 4138, 4141, 4236, 4284, 4330]",<rdkit.Chem.rdchem.Mol object at 0x14646729ba00>,-9.63686
82,CN(C)N=Nc1nn(C2CCCO2)cc1C(N)=O,"[0, 224, 296, 297, 340, 343, 443, 646, 668, 1145, 1192, 1404, 1483, 2014, 2261, 2263, 2305, 2378, 2546, 2547, 2974, 3024, 3223, 3639, 3691, 3736, 3743, 3787, 3788, 3881, 3915, 3925, 3948, 3955, 3956, 4079, 4115, 4236, 4300, 4310, 4330]",<rdkit.Chem.rdchem.Mol object at 0x14646729ba60>,-6.93815
83,NC(C(=O)O)C(NS(=O)(=O)c1cccc(C(=O)O)c1)C(=O)O,"[0, 1, 19, 24, 110, 676, 677, 1138, 1143, 1144, 1145, 1147, 1192, 1405, 1437, 1440, 1590, 1598, 1605, 2780, 2854, 2948, 2974, 3024, 3223, 3327, 3401, 3406, 3413, 3419, 3454, 3639, 3653, 3660, 3666, 3670, 3691, 3696, 3700, 3736, 3739, 3742, 3743, 3749, 3786, 3787, 3881, 3954, 3955, 4079, 4282, 4285, 4289, 4290, 4292, 4293, 4294, 4319, 4325, 4327, 4328, 4330, 4490, 4518, 4590, 4644, 4660, 4662, 4674, 4679, 4694, 4812, 4820, 4827, 4842, 4852]",<rdkit.Chem.rdchem.Mol object at 0x14646729bac0>,-8.0519
84,O=c1cccc(-c2ccc3ccccc3c2)o1,"[1565, 1644, 1823, 3138, 4330, 4409]",<rdkit.Chem.rdchem.Mol object at 0x14646729bb20>,-10.15124
85,c1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,"[296, 340, 646, 1591, 1930, 2011, 2546, 2974, 3142, 3221, 3223, 3681, 3955, 3999, 4004, 4330, 4769]",<rdkit.Chem.rdchem.Mol object at 0x14646729bb80>,-9.05217
86,O=C(Nc1ccccc1)C1C(c2ccccc2)C1(Cl)Cl,"[0, 19, 32, 676, 838, 839, 971, 1153, 1164, 1192, 1314, 1563, 2258, 2974, 3024, 3057, 3061, 3223, 3294, 3368, 3374, 3381, 3395, 3411, 3454, 3639, 3646, 3670, 3681, 3691, 3692, 3700, 3703, 3709, 3731, 3732, 3739, 3748, 3749, 3820, 3880, 3881, 3942, 4079, 4149, 4236, 4330, 4478, 4480, 4520, 4522]",<rdkit.Chem.rdchem.Mol object at 0x14646729bbe0>,-9.83165
87,O=C(Nc1ccccc1)c1ccc(S(=O)(=O)Nc2cccc(O)c2)cc1,"[676, 838, 971, 991, 1001, 1138, 1143, 1144, 1147, 1192, 1314, 1451, 1457, 1563, 1590, 1613, 1641, 1723, 2780, 2854, 2885, 2948, 2974, 3024, 3541, 3542, 3881, 3942, 4079, 4236, 4259, 4286, 4319, 4325, 4327, 4328, 4330, 4486, 4590, 4842, 4852]",<rdkit.Chem.rdchem.Mol object at 0x14646729bc40>,-11.02208
88,COc1ccc(NC(=O)N(CCC#N)CCC(F)(F)F)cc1C,"[296, 340, 398, 604, 609, 620, 621, 668, 676, 838, 1152, 1153, 1192, 1535, 1644, 1651, 2259, 2261, 2264, 2546, 2666, 2711, 2974, 2976, 3024, 3223, 3586, 3589, 3605, 3639, 3640, 3739, 3740, 3741, 3749, 3750, 3751, 3755, 3772, 3778, 3780, 3781, 3881, 3883, 3886, 3888, 3925, 3932, 3941, 3942, 3955, 3999, 4031, 4052, 4079, 4192, 4236, 4253, 4330, 4734]",<rdkit.Chem.rdchem.Mol object at 0x14646729bca0>,-7.65721
89,O=C(Cc1cccc(Oc2ccccc2)c1)Nc1nccs1,"[296, 503, 505, 576, 676, 838, 1098, 1192, 1563, 1590, 2130, 2546, 2693, 2702, 2974, 3024, 3199, 3223, 3294, 3454, 3590, 3681, 3749, 3881, 4079, 4236, 4274, 4330, 4515, 4748]",<rdkit.Chem.rdchem.Mol object at 0x14646729bd00>,-8.74979
90,CC(C)CCC(N)=NOCC(=O)Nc1ccccc1,"[0, 13, 91, 296, 297, 298, 306, 340, 341, 503, 505, 646, 668, 676, 838, 885, 971, 1145, 1192, 1314, 1563, 2546, 2597, 2974, 3012, 3024, 3223, 3294, 3368, 3442, 3451, 3454, 3639, 3658, 3669, 3691, 3705, 3728, 3732, 3739, 3749, 3787, 3881, 3942, 3955, 4079, 4190, 4236, 4294, 4330, 4810, 4833]",<rdkit.Chem.rdchem.Mol object at 0x14646729bd60>,-8.00434
91,O=C1CCOc2c(OCCNCCCCc3ccc4c(c3)OCCO4)cc(F)cc21,"[296, 340, 343, 345, 362, 382, 400, 413, 443, 466, 475, 503, 592, 646, 676, 785, 1192, 1644, 1893, 1931, 2259, 2546, 2591, 2711, 2713, 2974, 3024, 3189, 3223, 3282, 3284, 3454, 3558, 3559, 3585, 3590, 3605, 3639, 3644, 3670, 3679, 3680, 3681, 3691, 3702, 3703, 3709, 3732, 3739, 3743, 3749, 3772, 3781, 3785, 3787, 3881, 3925, 3947, 3955, 3999, 4004, 4005, 4031, 4063, 4066, 4079, 4294, 4330, 4733, 4746, 4762, 4769, 4828]",<rdkit.Chem.rdchem.Mol object at 0x14646729bdc0>,-8.87763
92,CCn1c(=O)[nH]c2cc(Cl)c(Cl)cc21,"[296, 465, 668, 1930, 2258, 2974, 3033, 3205, 3223, 3820, 3868, 3872, 4330]",<rdkit.Chem.rdchem.Mol object at 0x14646729be20>,-6.97173
93,Cc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(Cl)c(C(F)(F)F)c2)cc1,"[296, 503, 547, 668, 1147, 1153, 1192, 1405, 1535, 1641, 1644, 1723, 1749, 1792, 2258, 2259, 2261, 2780, 2832, 2854, 2885, 2948, 2974, 3024, 3223, 3327, 3454, 3541, 3542, 3586, 3598, 3749, 3786, 3787, 3820, 3858, 3868, 3881, 3942, 3954, 3955, 4031, 4045, 4052, 4079, 4249, 4257, 4282, 4285, 4294, 4319, 4325, 4327, 4328, 4330, 4590, 4679, 4694, 4827, 4842, 4852]",<rdkit.Chem.rdchem.Mol object at 0x14646729be80>,-9.19795
94,O=C(Nc1ccc(C2CCNC2)cn1)c1ccc(Cl)cc1,"[0, 296, 297, 340, 382, 466, 475, 676, 757, 838, 1192, 1451, 1466, 1641, 1658, 1785, 2258, 2974, 3024, 3155, 3223, 3545, 3608, 3639, 3691, 3732, 3739, 3749, 3772, 3781, 3820, 3843, 3868, 3881, 3925, 4079, 4158, 4236, 4268, 4286, 4330]",<rdkit.Chem.rdchem.Mol object at 0x14646729bee0>,-9.49112
95,CN(C)CCNc1oc(COc2ccc(Cl)cc2)nc1C#N,"[296, 340, 382, 434, 441, 466, 607, 628, 646, 668, 676, 1152, 1641, 1785, 2258, 2261, 2263, 2305, 2546, 2710, 2749, 2974, 2976, 3194, 3223, 3749, 3750, 3772, 3820, 3868, 3881, 3883, 3925, 3955, 3999, 4079, 4293, 4330, 4728]",<rdkit.Chem.rdchem.Mol object at 0x14646729bf40>,-7.42889
96,COc1cc2c(=O)n(CCN(C)C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5,"[296, 340, 434, 441, 607, 628, 646, 668, 1645, 1930, 1998, 2011, 2261, 2263, 2305, 2546, 2666, 2974, 3104, 3138, 3142, 3221, 3223, 3749, 3750, 3772, 3881, 3883, 3925, 3955, 3990, 3999, 4004, 4005, 4079, 4330, 4739, 4769]",<rdkit.Chem.rdchem.Mol object at 0x14646729bfa0>,-7.73875
